0.03333333333333333  0.049416567421189966  1.8918039605431833  5.127471139890033   
0.06666666666666667  0.09347731803266607  1.9370768451121354  5.1677998416992805   
0.1  0.14263788248625797  1.98834682682526  5.209329137169194   
0.13333333333333333  0.18785727884468184  2.0359634351800997  5.233561778492944   
0.16666666666666666  0.22304749954408934  2.073646782354813  5.227416279381554   
0.2  0.24458880868440752  2.0984997759189916  5.184089767734299   
0.23333333333333334  0.25809103942883377  2.1203954771529925  5.120631505323692   
0.26666666666666666  0.271067045012431  2.151991504040433  5.059566122257608   
0.3  0.2809573063911719  2.1960536279031717  5.012265988863228   
0.3333333333333333  0.27429215412698743  2.2446309617921827  4.978019389175035   
0.36666666666666664  0.24382821377496788  2.2917133189778838  4.954395381842496   
0.4  0.2033147156506558  2.3389681909593487  4.935507322649459   
0.43333333333333335  0.1700085718280236  2.3894416364742606  4.915023666948015   
0.4666666666666667  0.14838447779490732  2.4437379562845347  4.891809446000245   
0.5  0.1300318217929057  2.500000000000268  4.869968178209902   
0.5333333333333333  0.10819055400355071  2.5562620437159302  4.851615522206756   
0.5666666666666667  0.08497633305611225  2.610558363525894  4.829991428172534   
0.6  0.06449267735374763  2.6610318090401166  4.796685284349001   
0.6333333333333333  0.04560461815888425  2.708286681020534  4.756171786223932   
0.6666666666666666  0.021980610824865604  2.7553690382050284  4.7257078458711055   
0.7  -0.012265988863512786  2.8039463720931836  4.719042693606647   
0.7333333333333333  -0.059566122256984474  2.848008495956124  4.728932954986479   
0.7666666666666666  -0.12063150532171697  2.8796045228448675  4.741908960571973   
0.8  -0.18408976773207308  2.9015002240798817  4.755411191317551   
0.8333333333333334  -0.22741627937990194  2.926353217644395  4.776952500458181   
0.8666666666666667  -0.23356177849184112  2.9640365648188967  4.8121427211573815   
0.9  -0.20932913716833187  3.0116531731733773  4.857362117515447   
0.9333333333333333  -0.16779984169863904  3.062923154886251  4.90652268196876   
0.9666666666666667  -0.1274711398898197  3.1081960394555193  4.950583432580386   
1.0  -0.11213846774099992  3.1345239472399977  4.977614520499996   
