0.02  0.04369474585492259  1.8377988581185034  5.799219685409318   
0.04  0.08944403982593126  1.884929727644246  5.799821523802593   
0.06  0.13361685267704043  1.929847893048293  5.800116036600532   
0.08  0.1772045251414246  1.973983244611712  5.800502567583843   
0.1  0.2211162298881004  2.0186518706757512  5.801288142532666   
0.12  0.2656891805847828  2.0643777021356686  5.802137176111145   
0.14  0.3110174318982741  2.1113478971238253  5.802440887393211   
0.16  0.35719414750867207  2.1597483797649875  5.801589494405586   
0.18  0.40422719377372374  2.209650634708328  5.798876102663898   
0.2  0.4510113488948613  2.259632767662347  5.792326547118389   
0.22  0.49566101806390034  2.307225893931577  5.779078194236814   
0.24  0.5362744940489215  2.3499395115262223  5.756250066207348   
0.26  0.5709999003761308  2.3853856097399633  5.72107096512042   
0.28  0.5993477063447578  2.413978233706509  5.673771015772217   
0.3  0.6223229292461472  2.439205396279388  5.617872914428207   
0.32  0.641006928690426  2.464712130243792  5.557067543683144   
0.34  0.656469678284679  2.494131151638324  5.4950455143429   
0.36  0.6684854693709746  2.5296935792896154  5.4354665087114   
0.38  0.6743551386105195  2.5709548859355627  5.381931166648273   
0.4  0.6711012427727049  2.6171695165613125  5.338033485350508   
0.42  0.6558074075086233  2.667591233819118  5.307299990046713   
0.44  0.6289703742417434  2.721435665044285  5.289486224197863   
0.46  0.5962377154650818  2.7778608864696963  5.278656834340585   
0.48  0.5636841735147771  2.836020201487688  5.268404508309387   
0.5  0.5373844907269666  2.895066913490592  5.252321933938786   
0.52  0.5213262044199362  2.9541480343194015  5.226075509810113   
0.54  0.5111492738347374  3.0123854133535204  5.193625243527582   
0.56  0.5004070741454691  3.068894610292773  5.161004236505925   
0.58  0.48265298052623024  3.1227911848369816  5.134245590159878   
0.6  0.45191486191771424  3.173198892193287  5.1189601068016675   
0.62  0.40795288936765695  3.219340496506759  5.115656844093835   
0.64  0.354330867250134  3.2605044586859693  5.1214596288423175   
0.66  0.29468090068818464  3.2959804193373707  5.133431500236826   
0.68  0.23263762879751643  3.3253553926980626  5.148908876021469   
0.7000000000000001  0.1718582229263128  3.3508606357692954  5.167659052773686   
0.72  0.11601166151976355  3.3761130130750967  5.19072312993202   
0.74  0.06876702690115141  3.4047415796269944  5.21915341377216   
0.76  0.033626135487106  3.4402188532426194  5.25392705310361   
0.78  0.010815486645140955  3.482952118960009  5.294549500947534   
0.8  -0.0024244291078192397  3.5305541805282923  5.339184509175722   
0.8200000000000001  -0.008962370357516375  3.5805356000126314  5.38594674084143   
0.84  -0.011648900429964493  3.6304285706010635  5.43296679962603   
0.86  -0.012453109401441849  3.678813209856652  5.479147536350308   
0.88  -0.012086665764782938  3.7257644994547388  5.524493412373   
0.9  -0.011164866202589992  3.771471991046598  5.569093319130323   
0.92  -0.010302016717055985  3.816126466385008  5.613037027054801   
0.9400000000000001  -0.009841711157944497  3.8602548432981676  5.656654500066686   
0.96  -0.009490612079119574  3.905174900254247  5.7008408290967045   
0.98  -0.008863853916701355  3.952318063749455  5.74657231479457   
1.0  -0.007576571106809983  4.003115760280001  5.794825257810001   
