0.03333333333333333  -10.2699311793
0.06666666666666667  -10.2667345489
0.1  -10.2588172829
0.13333333333333333  -10.2328290208
0.16666666666666666  -10.1586126707
0.2  -9.96382343022
0.23333333333333334  -9.5631466044
0.26666666666666666  -8.88411229441
0.3  -7.83646159824
0.3333333333333333  -6.27206368248
0.36666666666666664  -4.03969036231
0.4  -1.31804614308
0.43333333333333335  1.2192002743
0.4666666666666667  2.9688824404
0.5  3.60192909896
0.5333333333333333  2.96888244044
0.5666666666666667  1.21920027436
0.6  -1.31804614302
0.6333333333333333  -4.03969036226
0.6666666666666666  -6.27206368242
0.7  -7.8364615982
0.7333333333333333  -8.88411229437
0.7666666666666666  -9.56314660439
0.8  -9.96382343021
0.8333333333333334  -10.1586126707
0.8666666666666667  -10.2328290208
0.9  -10.2588172829
0.9333333333333333  -10.2667345489
0.9666666666666667  -10.2699311793
1.0  -10.277996472
